service_description = PMOMax,service_description,sku_id,sku_description,usage_start_time,usage_end_time,project_id,project_name,export_time,cost,currency,usage_amount,usage_unit,usage_amount_in_pricing_units,usage_pricing_unit,invoice_month
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 12:00:00.000000 UTC,2026-04-12 13:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 06:53:53.925633 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 13:00:00.000000 UTC,2026-04-12 14:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 20:41:45.434880 UTC,0,USD,"1,712",seconds,0.000660494,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 13:00:00.000000 UTC,2026-04-12 14:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 20:41:45.434880 UTC,0,USD,"3,424",seconds,0.001320988,month,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-12 13:00:00.000000 UTC,2026-04-12 14:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 18:54:10.264408 UTC,0,USD,0,seconds,0,second,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 13:00:00.000000 UTC,2026-04-12 14:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 18:54:10.264408 UTC,0,USD,"3,776",seconds,0.00145679,month,202604
152E-C115-5142,Cloud Run,02A2-9231-36A6,Services Memory (Request-based billing),2026-04-12 13:00:00.000000 UTC,2026-04-12 14:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 17:54:27.843235 UTC,0.000004,USD,"1,986,422,374.40",byte-seconds,1.85,gibibyte second,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-12 13:00:00.000000 UTC,2026-04-12 14:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 17:00:38.025866 UTC,0,USD,"272,877,916,794",byte-seconds,0.000098047,gibibyte month,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-12 13:00:00.000000 UTC,2026-04-12 14:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 17:54:27.843235 UTC,0,USD,"48,360",bytes,0.000045038,gibibyte,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 13:00:00.000000 UTC,2026-04-12 14:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 18:54:10.264408 UTC,0,USD,"1,888",seconds,0.000728395,month,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-12 13:00:00.000000 UTC,2026-04-12 14:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 18:54:10.264408 UTC,0,USD,"3,229",bytes,0.000003007,gibibyte,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-12 13:00:00.000000 UTC,2026-04-12 14:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 17:54:27.843235 UTC,0,USD,"33,290",bytes,0.000031004,gibibyte,202604
152E-C115-5142,Cloud Run,0CCB-7057-48DE,Cloud Run GOOGLE-API Data Transfer Out,2026-04-12 13:00:00.000000 UTC,2026-04-12 14:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 17:54:27.843235 UTC,0,USD,"134,649",bytes,0.000125402,gibibyte,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-12 13:00:00.000000 UTC,2026-04-12 14:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 01:50:29.188775 UTC,0,USD,"308,214,866,660",byte-seconds,0.000110744,gibibyte month,202604
152E-C115-5142,Cloud Run,2DA5-55D3-E679,Requests,2026-04-12 13:00:00.000000 UTC,2026-04-12 14:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 17:54:27.843235 UTC,0,USD,38,requests,38,count,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-12 13:00:00.000000 UTC,2026-04-12 14:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 20:41:45.434880 UTC,0,USD,0,seconds,0,second,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 13:00:00.000000 UTC,2026-04-12 14:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 07:06:30.788889 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-12 13:00:00.000000 UTC,2026-04-12 14:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 17:54:27.843235 UTC,0.000148,USD,6.200414,seconds,6.200414,second,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 14:00:00.000000 UTC,2026-04-12 15:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 21:08:31.216094 UTC,0,USD,"3,600",seconds,0.001388889,month,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-12 14:00:00.000000 UTC,2026-04-12 15:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 17:54:27.843235 UTC,0,USD,547,bytes,0.000000509,gibibyte,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 14:00:00.000000 UTC,2026-04-12 15:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 06:53:53.925633 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
152E-C115-5142,Cloud Run,02A2-9231-36A6,Services Memory (Request-based billing),2026-04-12 14:00:00.000000 UTC,2026-04-12 15:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 18:54:10.264408 UTC,0,USD,"107,374,182.40",byte-seconds,0.1,gibibyte second,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 14:00:00.000000 UTC,2026-04-12 15:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 21:08:31.216094 UTC,0,USD,"7,200",seconds,0.002777778,month,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-12 14:00:00.000000 UTC,2026-04-12 15:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 01:50:29.188775 UTC,0,USD,"581,232,854,884",byte-seconds,0.000208841,gibibyte month,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-12 14:00:00.000000 UTC,2026-04-12 15:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 17:54:27.843235 UTC,0.000004,USD,0.2,seconds,0.2,second,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-12 14:00:00.000000 UTC,2026-04-12 15:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 17:54:27.843235 UTC,0,USD,536,bytes,0.000000499,gibibyte,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 15:00:00.000000 UTC,2026-04-12 16:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 23:14:18.804487 UTC,0,USD,"3,531",seconds,0.001362269,month,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-12 15:00:00.000000 UTC,2026-04-12 16:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 01:50:29.188775 UTC,0,USD,"581,232,854,884",byte-seconds,0.000208841,gibibyte month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 15:00:00.000000 UTC,2026-04-12 16:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 20:41:45.434880 UTC,0,USD,138,seconds,0.00005324,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 15:00:00.000000 UTC,2026-04-12 16:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 23:14:18.804487 UTC,0,USD,"7,062",seconds,0.002724538,month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 15:00:00.000000 UTC,2026-04-12 16:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 06:53:53.925633 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 15:00:00.000000 UTC,2026-04-12 16:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 20:41:45.434880 UTC,0,USD,69,seconds,0.00002662,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 16:00:00.000000 UTC,2026-04-12 17:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 21:39:29.732225 UTC,0,USD,"3,600",seconds,0.001388889,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 16:00:00.000000 UTC,2026-04-12 17:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 21:39:29.732225 UTC,0,USD,"7,200",seconds,0.002777778,month,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-12 16:00:00.000000 UTC,2026-04-12 17:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 01:50:29.188775 UTC,0,USD,"581,232,854,884",byte-seconds,0.000208841,gibibyte month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 16:00:00.000000 UTC,2026-04-12 17:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 06:53:53.925633 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 17:00:00.000000 UTC,2026-04-12 18:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 00:49:14.828454 UTC,0,USD,"2,337",seconds,0.00090162,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 17:00:00.000000 UTC,2026-04-12 18:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 00:49:14.828454 UTC,0,USD,"4,674",seconds,0.00180324,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 17:00:00.000000 UTC,2026-04-12 18:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 23:14:18.804487 UTC,0,USD,"2,526",seconds,0.000974538,month,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-12 17:00:00.000000 UTC,2026-04-12 18:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 01:50:29.188775 UTC,0,USD,"581,232,854,884",byte-seconds,0.000208841,gibibyte month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 17:00:00.000000 UTC,2026-04-12 18:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 23:14:18.804487 UTC,0,USD,"1,263",seconds,0.000487269,month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 17:00:00.000000 UTC,2026-04-12 18:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 06:53:53.925633 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-12 17:00:00.000000 UTC,2026-04-12 18:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 20:41:45.434880 UTC,0,USD,847,bytes,0.000000789,gibibyte,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-12 18:00:00.000000 UTC,2026-04-12 19:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 01:50:29.188775 UTC,0,USD,"581,232,854,884",byte-seconds,0.000208841,gibibyte month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 18:00:00.000000 UTC,2026-04-12 19:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 01:50:29.188775 UTC,0,USD,498,seconds,0.00019213,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 18:00:00.000000 UTC,2026-04-12 19:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 00:49:14.828454 UTC,0,USD,"3,351",seconds,0.001292824,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 18:00:00.000000 UTC,2026-04-12 19:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 00:49:14.828454 UTC,0,USD,"6,702",seconds,0.002585648,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 18:00:00.000000 UTC,2026-04-12 19:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 01:50:29.188775 UTC,0,USD,249,seconds,0.000096065,month,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-12 19:00:00.000000 UTC,2026-04-12 20:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 01:37:23.465677 UTC,0,USD,"581,232,854,884",byte-seconds,0.000208841,gibibyte month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 19:00:00.000000 UTC,2026-04-12 20:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 01:37:23.465677 UTC,0,USD,"3,600",seconds,0.001388889,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 19:00:00.000000 UTC,2026-04-12 20:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 01:37:23.465677 UTC,0,USD,"7,200",seconds,0.002777778,month,202604
152E-C115-5142,Cloud Run,02A2-9231-36A6,Services Memory (Request-based billing),2026-04-12 20:00:00.000000 UTC,2026-04-12 21:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 00:49:14.828454 UTC,0.000008,USD,"3,704,409,292.80",byte-seconds,3.45,gibibyte second,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-12 20:00:00.000000 UTC,2026-04-12 21:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 00:49:14.828454 UTC,0,USD,"29,478",bytes,0.000027454,gibibyte,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-12 20:00:00.000000 UTC,2026-04-12 21:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 06:53:53.925633 UTC,0,USD,0,seconds,0,second,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-12 20:00:00.000000 UTC,2026-04-12 21:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 23:13:14.189241 UTC,0,USD,0,seconds,0,second,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-12 20:00:00.000000 UTC,2026-04-12 21:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 02:56:22.325650 UTC,0,USD,0,seconds,0,second,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-12 20:00:00.000000 UTC,2026-04-12 21:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 18:48:14.502378 UTC,0,USD,0,seconds,0,second,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-12 20:00:00.000000 UTC,2026-04-12 21:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 00:49:14.828454 UTC,0.000264,USD,11.036661,seconds,11.036661,second,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-12 20:00:00.000000 UTC,2026-04-12 21:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 01:37:23.465677 UTC,0,USD,0,seconds,0,second,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-12 20:00:00.000000 UTC,2026-04-12 21:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 01:37:23.465677 UTC,0,USD,"581,232,854,883",byte-seconds,0.000208841,gibibyte month,202604
152E-C115-5142,Cloud Run,2DA5-55D3-E679,Requests,2026-04-12 20:00:00.000000 UTC,2026-04-12 21:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 00:49:14.828454 UTC,0,USD,41,requests,41,count,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-12 20:00:00.000000 UTC,2026-04-12 21:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 04:32:48.702684 UTC,0,USD,0,seconds,0,second,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 20:00:00.000000 UTC,2026-04-12 21:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 04:32:48.702684 UTC,0,USD,"3,496",seconds,0.001348766,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 20:00:00.000000 UTC,2026-04-12 21:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 04:32:48.702684 UTC,0,USD,"1,748",seconds,0.000674383,month,202604
152E-C115-5142,Cloud Run,0CCB-7057-48DE,Cloud Run GOOGLE-API Data Transfer Out,2026-04-12 20:00:00.000000 UTC,2026-04-12 21:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 00:49:14.828454 UTC,0,USD,"133,329",bytes,0.000124172,gibibyte,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 20:00:00.000000 UTC,2026-04-12 21:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 01:37:23.465677 UTC,0,USD,"1,852",seconds,0.000714506,month,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-12 20:00:00.000000 UTC,2026-04-12 21:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 00:49:14.828454 UTC,0,USD,"23,318",bytes,0.000021717,gibibyte,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-12 20:00:00.000000 UTC,2026-04-12 21:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 15:02:47.959975 UTC,0,USD,0,seconds,0,second,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 20:00:00.000000 UTC,2026-04-12 21:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 01:37:23.465677 UTC,0,USD,"3,704",seconds,0.001429012,month,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-12 20:00:00.000000 UTC,2026-04-12 21:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 01:37:23.465677 UTC,0,USD,"7,373",bytes,0.000006867,gibibyte,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 21:00:00.000000 UTC,2026-04-12 22:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 04:32:48.702684 UTC,0,USD,"7,200",seconds,0.002777778,month,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-12 21:00:00.000000 UTC,2026-04-12 22:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 01:37:23.465677 UTC,0,USD,"272,878,774,625",byte-seconds,0.000098047,gibibyte month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 21:00:00.000000 UTC,2026-04-12 22:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 04:32:48.702684 UTC,0,USD,"3,600",seconds,0.001388889,month,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-12 21:00:00.000000 UTC,2026-04-12 22:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 09:56:19.986884 UTC,0,USD,"308,214,997,165",byte-seconds,0.000110744,gibibyte month,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-12 22:00:00.000000 UTC,2026-04-12 23:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 09:56:19.986884 UTC,0,USD,"581,233,100,992",byte-seconds,0.000208841,gibibyte month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 22:00:00.000000 UTC,2026-04-12 23:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 06:35:52.230993 UTC,0,USD,"2,039",seconds,0.000786651,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 22:00:00.000000 UTC,2026-04-12 23:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 06:35:52.230993 UTC,0,USD,"4,078",seconds,0.001573302,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 22:00:00.000000 UTC,2026-04-12 23:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 04:32:48.702684 UTC,0,USD,"1,561",seconds,0.000602238,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 22:00:00.000000 UTC,2026-04-12 23:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 04:32:48.702684 UTC,0,USD,"3,122",seconds,0.001204476,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 23:00:00.000000 UTC,2026-04-13 00:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 08:00:43.516843 UTC,0,USD,550,seconds,0.000212191,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 23:00:00.000000 UTC,2026-04-13 00:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 06:35:52.230993 UTC,0,USD,"3,050",seconds,0.001176698,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 23:00:00.000000 UTC,2026-04-13 00:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 06:35:52.230993 UTC,0,USD,"6,100",seconds,0.002353396,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 23:00:00.000000 UTC,2026-04-13 00:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 06:53:53.925633 UTC,0,USD,550,seconds,0.000212191,month,202604
